age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
33,0,31756,0,0,0,2,12257,4,0,4,1
32,1,11998,1,2,0,1,4585,1,0,4,0
24,0,31973,1,2,0,0,11007,3,1,4,1
28,1,36190,1,2,0,1,13290,3,0,5,1
29,0,38018,0,2,1,0,11678,5,1,4,1
36,0,25194,0,0,2,2,9370,5,0,4,0
28,0,36934,0,1,0,0,13706,3,0,5,1
30,0,8152,3,3,0,0,2108,3,1,3,0
33,1,37029,1,2,1,0,14272,5,0,5,1
31,1,7447,1,3,2,0,2683,0,0,5,0
24,1,38867,1,1,0,2,12635,4,1,4,1
37,1,37767,2,1,0,1,15030,2,0,4,1
26,1,8388,1,3,0,0,3211,3,0,5,0
27,1,26012,0,0,0,1,10473,2,0,5,0
35,1,46912,1,0,0,0,17475,1,1,6,1
38,1,37365,1,2,1,0,10461,5,0,6,1
28,1,40345,1,1,1,1,14476,0,1,6,1
29,0,47312,1,0,0,0,17387,1,0,4,1
24,1,23567,0,3,1,0,7689,1,0,6,0
28,0,24866,1,0,0,1,7876,1,0,5,0
25,0,47705,1,3,0,1,16435,1,1,6,1
26,1,46366,1,3,0,0,16935,3,1,4,1
25,0,33887,1,2,0,1,9173,3,0,5,1
35,1,43844,3,0,1,0,15105,0,1,5,1
31,1,15868,0,2,1,0,6681,2,1,3,0
37,0,13775,3,3,2,2,4406,6,1,8,0
30,1,39774,0,0,2,0,16279,2,0,6,1
34,0,9818,0,2,0,2,2938,3,0,5,0
31,0,40063,1,1,0,2,11318,1,0,4,1
26,0,18049,1,1,0,0,5846,3,0,5,0
26,0,45102,1,0,1,0,15981,4,1,3,1
32,0,40618,0,0,1,0,11854,2,0,6,1
28,1,17876,0,0,0,2,6712,1,1,7,0
31,0,18640,1,3,0,0,4097,0,0,5,0
32,0,47062,1,3,0,0,14202,1,1,4,1
26,0,6543,2,3,0,2,1844,3,1,6,0
37,1,45842,0,2,0,0,11509,4,0,6,1
34,0,15515,0,2,0,0,5904,3,1,3,0
30,1,43291,2,2,0,2,16776,3,1,7,1
28,0,37054,2,3,0,1,13031,1,1,5,1
29,1,16032,1,0,0,1,5313,3,0,6,0
30,1,32772,0,3,2,1,11172,4,0,3,1
26,0,8014,2,1,0,1,2103,2,0,4,0
36,0,6833,2,1,0,0,2663,3,1,6,0
34,1,10753,1,2,1,0,2564,2,0,6,0
29,0,35142,3,3,1,0,12136,3,1,6,1
24,1,11325,3,3,0,1,3495,3,1,5,0
33,0,28201,0,2,0,1,5695,3,0,4,0
34,0,33734,1,3,0,0,11002,1,1,4,1
34,1,40036,1,0,0,2,15455,4,0,5,1
35,0,48613,2,0,0,1,20556,0,0,4,1
34,0,45346,1,0,0,2,16540,5,1,4,1
32,1,42627,0,2,1,0,15286,2,0,6,1
32,1,9307,2,0,0,2,3524,2,0,5,0
33,0,13825,1,0,0,2,4258,3,0,5,0
31,0,13120,1,0,0,0,5771,2,1,7,0
26,0,13641,1,3,0,1,5194,2,0,5,0
26,1,47463,3,2,2,1,13286,1,0,4,1
27,1,45760,2,0,0,1,17859,1,0,4,1
31,1,22528,0,3,0,0,9764,3,0,5,0
34,1,21751,1,0,0,0,7613,3,0,5,0
27,0,17475,1,0,0,0,3829,2,0,6,0
32,0,11500,1,2,1,1,4069,6,1,5,0
24,0,34102,0,0,0,0,12999,1,0,6,1
28,0,12370,2,2,1,0,3938,3,0,6,0
27,0,41886,0,0,0,0,16089,2,0,6,1
34,1,29837,0,0,0,1,10355,5,1,5,1
31,1,19613,3,2,0,0,6832,1,1,4,0
25,1,19028,1,3,1,0,6677,5,1,5,0
25,0,40228,1,2,0,1,11091,2,0,6,1
26,1,19076,1,1,0,1,5832,4,0,5,0
23,0,5840,3,1,0,0,1889,1,1,5,0
31,1,27670,0,1,0,0,8645,2,0,5,0
23,0,5494,1,3,2,0,1773,3,0,5,0
34,1,31578,1,2,0,0,10233,2,0,5,1
28,0,6106,1,1,1,1,1665,4,0,5,0
32,1,39698,1,2,0,0,12917,5,1,5,1
31,1,22866,1,1,1,1,6689,5,0,4,0
30,0,12362,2,1,0,0,4086,2,0,3,0
35,1,14525,0,0,1,0,4141,3,0,3,0
34,1,32984,2,2,0,0,12687,1,0,5,1
27,0,34768,1,3,0,0,13590,1,0,4,1
24,0,16591,1,3,0,1,6832,2,0,6,0
39,1,30324,1,0,0,1,9207,4,0,6,1
25,0,21342,2,3,0,0,8299,4,0,6,0
34,1,46047,2,0,0,1,18163,3,0,5,1
30,1,6191,1,2,0,1,1724,2,1,4,0
26,1,17559,1,0,0,0,6225,3,0,4,0
26,0,44417,3,0,0,0,14844,1,1,3,1
31,0,9424,2,2,0,1,2943,3,0,5,0
33,1,22124,1,1,0,2,6873,5,1,6,0
26,1,48763,1,2,2,2,15328,3,0,5,1
28,0,45585,1,1,0,1,16824,3,0,6,1
29,1,42304,1,0,0,1,18398,2,0,5,1
35,0,6737,1,3,0,0,2910,4,0,6,0
27,1,32992,3,3,1,0,12400,0,0,5,1
33,0,45175,0,2,0,0,16087,5,1,6,1
31,1,6827,2,3,1,1,2069,4,0,5,0
23,0,43237,1,0,1,1,16689,3,1,6,1
21,0,16779,1,0,1,1,5800,2,0,6,0
34,1,8103,3,3,0,0,3018,5,0,4,0
26,1,23923,0,1,1,1,7262,0,0,5,0
26,1,28495,0,3,1,1,10338,3,0,6,1
30,1,37074,0,3,0,0,10951,0,0,4,1
22,1,8233,2,1,2,2,2966,3,0,5,0
33,1,47154,1,3,0,1,18136,1,0,5,1
33,0,47260,0,1,1,1,16680,2,0,5,1
30,0,22777,2,3,0,2,8174,3,0,4,0
30,0,15550,3,0,0,2,5593,4,0,4,0
33,0,38253,1,0,0,0,11481,2,0,3,1
25,1,17866,2,0,0,2,6226,4,0,6,0
32,0,23180,3,3,0,0,7474,2,1,5,0
32,1,14297,0,2,0,2,4638,1,0,5,0
26,1,15508,0,3,0,1,5811,3,0,5,0
22,0,24246,2,1,1,2,9077,2,1,4,0
27,0,25265,1,2,1,2,9429,0,0,6,0
20,1,43552,0,0,1,0,15293,5,0,5,1
31,1,30505,1,3,0,0,12095,3,1,4,1
24,0,11310,2,0,1,2,3688,3,0,4,0
31,1,12208,1,0,0,0,3175,3,1,5,0
34,1,5793,1,3,0,0,1900,1,0,3,0
36,1,41163,0,0,2,1,18794,3,0,5,1
23,1,6269,0,0,1,1,2281,2,1,5,0
24,0,14926,1,3,0,0,5915,5,1,4,0
31,1,9178,0,1,1,0,2867,2,0,5,0
25,1,25598,1,0,1,0,9275,4,0,5,0
33,1,40843,3,1,0,2,12997,2,0,5,1
32,0,47684,0,2,2,0,17296,5,1,5,1
30,1,21830,2,1,1,1,7330,2,0,4,0
36,0,9427,2,3,2,0,2974,2,0,6,0
31,0,28821,0,3,0,2,12749,3,0,6,1
31,0,31099,1,3,1,2,12788,2,0,4,1
31,1,14218,1,0,0,0,3857,4,0,5,0
26,0,8433,3,0,0,1,3009,3,1,5,0
23,1,38089,0,3,0,0,9468,1,0,5,1
26,0,49894,1,1,0,1,14000,6,1,4,1
30,1,6842,0,1,1,0,2162,4,0,7,0
30,0,35893,2,1,0,2,11305,4,0,8,1
20,0,16077,0,0,0,1,5076,3,1,6,0
21,0,27614,0,0,1,0,10073,4,0,4,1
31,1,7886,0,2,0,0,3536,3,0,4,0
25,0,44410,1,1,2,1,13732,2,1,6,1
22,1,49210,0,1,1,0,16083,3,0,7,1
26,0,10103,1,3,0,0,3910,2,1,4,0
47,1,23773,3,1,0,2,7886,2,0,2,0
30,1,32407,1,0,1,0,12476,1,0,3,1
28,0,8714,3,3,1,1,2808,5,0,6,0
29,0,39777,2,1,0,1,17541,5,0,7,1
32,1,49233,0,0,1,2,19493,2,1,3,1
29,0,7005,1,0,0,0,2872,0,1,5,0
32,1,44780,2,1,0,0,17487,3,0,5,1
26,1,35929,0,0,0,2,12871,5,1,4,1
38,1,45200,1,3,2,2,16284,1,0,5,1
33,1,46554,0,3,0,2,17975,4,0,3,1
34,0,6203,1,3,1,0,2422,3,0,6,0
26,1,12174,0,0,2,0,2587,1,0,4,0
33,1,49778,0,3,0,1,16164,5,1,5,1
24,0,45575,2,2,1,2,11308,1,1,4,1
24,1,43946,3,2,0,0,16137,3,0,5,1
22,0,20311,2,3,2,2,6898,3,0,5,0
36,1,10570,1,0,0,1,3694,2,0,5,0
31,1,29670,3,1,0,0,8842,3,0,6,1
29,0,9436,1,3,0,2,3019,4,0,4,0
25,0,29367,2,3,0,1,10760,2,0,7,1
29,1,36443,1,2,0,1,15532,2,1,4,1
32,0,14537,0,3,1,0,6934,3,1,6,0
33,0,47012,0,3,1,0,18461,4,0,4,1
23,1,30933,0,0,1,1,9958,0,0,5,1
35,1,17299,1,3,1,2,6521,2,0,4,0
37,0,49243,3,3,0,0,15614,3,1,6,1
35,1,12014,1,3,0,1,4292,6,0,5,0
29,0,31469,3,0,0,1,12583,3,1,5,1
29,0,21861,1,3,1,0,7843,3,1,5,0
21,1,17857,2,3,0,1,6588,3,0,6,0
35,1,47731,0,0,0,2,18335,5,0,5,1
39,0,28609,3,0,1,1,9564,2,0,3,1
37,1,48896,1,3,0,0,17553,0,1,5,1
33,0,21849,2,2,0,0,6572,1,0,5,0
24,1,31913,0,3,0,1,10154,3,1,7,1
38,1,39904,2,0,1,1,14267,2,1,6,1
27,0,43285,1,3,1,1,13621,2,0,6,1
29,1,17409,0,3,0,2,6229,2,0,4,0
28,1,11849,1,1,0,2,4631,4,0,5,0
33,1,9163,3,3,0,2,3447,0,1,6,0
19,1,44504,1,1,0,0,18057,3,0,4,1
15,0,9733,1,3,1,0,3982,5,0,6,0
27,1,7573,0,0,0,1,2701,2,1,4,0
31,0,24723,0,3,0,0,6925,5,0,3,0
23,0,5307,1,2,0,0,1883,1,0,5,0
23,1,42106,2,0,1,0,15619,3,1,7,1
24,0,11345,2,1,2,2,4062,3,0,4,0
36,1,35167,0,0,1,1,11919,5,0,4,1
32,1,30029,0,3,0,2,11912,2,1,6,1
35,1,46961,1,3,0,0,18558,2,0,6,1
24,1,17717,0,2,0,0,6671,4,0,5,0
32,1,8420,1,2,1,0,2832,1,0,4,0
35,0,42605,1,2,2,1,17520,2,1,5,1
29,1,43205,1,2,0,1,21258,3,0,5,1
32,0,6535,2,1,0,0,2217,3,0,3,0
25,0,30139,1,3,0,0,9194,2,0,5,1
24,0,18600,0,0,1,0,5484,4,0,4,0
35,1,9204,0,3,0,0,3524,2,0,4,0
22,0,35905,0,0,2,1,10981,3,1,4,1
30,0,15836,0,1,0,0,6511,1,1,4,0
38,1,46317,0,0,1,0,16355,4,0,5,1
34,0,38952,1,0,1,2,13131,5,1,6,1
34,0,48627,0,1,1,0,18802,5,0,6,1
32,1,27755,0,3,1,1,12143,3,0,7,1
32,1,32453,0,1,0,1,10203,1,1,5,1
33,1,5037,1,3,0,2,1593,2,0,5,0
23,1,25690,2,0,0,1,7795,0,0,5,0
34,0,33575,2,3,0,1,10976,2,0,4,1
31,1,34922,3,3,1,1,13760,3,1,6,1
33,1,38237,0,3,0,0,14058,4,0,4,1
37,1,34943,1,2,0,2,10154,3,1,6,1
40,0,25005,2,2,1,1,9432,3,0,4,0
31,0,9263,2,0,0,1,3268,3,0,5,0
32,1,17855,2,1,0,1,4164,2,0,3,0
25,1,27545,1,2,1,1,8946,2,0,5,0
17,1,24352,0,3,0,2,9645,5,1,4,0
28,1,16892,1,3,1,2,6744,4,0,7,0
25,1,10721,1,2,0,0,3821,1,0,5,0
32,1,35088,1,0,1,0,11817,4,0,6,1
23,1,7137,1,2,2,0,2582,3,0,8,0
28,0,30541,1,0,1,1,11714,4,0,6,1
30,0,38072,1,1,0,1,13222,2,0,5,1
40,0,46801,3,3,0,1,19526,1,0,5,1
31,0,33612,2,1,1,1,14031,3,0,5,1
39,1,34964,0,3,0,0,15819,3,0,5,1
31,1,17783,1,0,0,1,6152,5,0,8,0
37,1,16432,1,1,2,2,4142,4,0,5,0
29,0,30895,2,3,0,0,9183,0,0,5,1
29,1,31346,3,3,0,0,13266,2,0,5,1
33,0,21340,0,2,0,0,9671,5,1,5,0
27,1,40633,2,0,0,0,12420,6,1,6,1
32,1,32665,0,3,0,0,11097,1,0,5,1
41,0,18083,1,2,0,0,7414,1,1,4,0
29,0,47829,0,3,1,0,15421,3,1,4,1
27,0,46541,1,2,0,0,17235,4,0,6,1
34,0,5926,0,0,0,0,3151,2,0,4,0
19,1,41612,0,1,0,0,12956,5,1,3,1
26,1,26975,2,2,1,1,11244,2,0,6,1
32,0,37499,0,1,1,0,11975,3,0,5,1
30,1,14899,0,0,0,0,5043,4,0,5,0
32,1,39069,0,2,2,0,12115,4,0,6,1
29,1,25570,0,2,0,1,9313,1,0,4,0
32,1,20413,0,1,0,0,7971,3,0,5,0
35,0,38209,1,1,0,0,13656,3,0,6,1
31,1,8941,2,3,0,1,3330,3,0,4,0
30,1,10014,0,1,1,0,3253,4,0,3,0
33,0,22918,0,0,0,1,7772,4,0,6,0
31,0,13241,2,2,1,1,5699,2,0,6,0
26,1,36088,3,1,0,1,13647,4,1,5,1
34,1,27723,0,3,0,0,12096,3,0,4,1
20,1,40617,2,1,0,0,10904,3,0,6,1
32,1,27960,3,1,0,1,11935,4,0,5,1
21,0,8989,1,3,0,0,3561,0,1,4,0
31,0,35294,2,0,0,1,15183,6,0,5,1
31,0,9886,1,3,1,2,3552,5,0,1,0
29,1,23855,2,0,0,1,6739,6,0,6,0
37,0,48114,0,1,0,1,12897,5,1,4,1
23,1,9768,0,0,0,1,2832,2,0,6,0
34,1,11759,3,0,1,0,4708,6,0,4,0
24,1,43126,2,0,1,0,15700,3,0,4,1
31,0,17466,2,3,0,1,5386,3,0,6,0
36,0,26779,2,2,0,1,9285,3,0,4,0
20,0,18422,1,0,0,2,4661,3,1,5,0
28,1,8460,1,3,0,2,3074,3,0,7,0
27,1,9192,1,0,0,1,3257,0,1,3,0
27,1,46114,0,0,2,1,18505,3,1,6,1
35,0,47874,1,0,2,0,18394,3,0,5,1
35,0,21727,0,0,1,0,7490,3,1,6,0
28,0,9421,1,3,1,0,2240,3,1,6,0
36,1,45220,1,1,2,2,16744,3,0,6,1
32,0,18401,0,3,1,1,6271,1,1,4,0
37,0,31918,3,3,1,1,12705,2,1,5,1
24,0,22520,2,3,0,1,8303,3,0,5,0
31,0,38885,2,1,2,2,10399,1,0,4,1
27,0,23138,2,1,0,0,9067,6,0,5,0
32,0,46671,1,0,1,1,18466,0,0,5,1
26,1,26443,0,3,1,0,9767,1,0,5,0
31,1,6570,1,2,1,0,2194,2,0,5,0
33,0,48328,3,3,0,0,12585,2,1,6,1
29,0,10281,0,3,0,0,3301,5,0,4,0
28,0,16048,3,1,1,0,5360,3,0,4,0
30,1,7346,2,0,0,2,3209,4,0,5,0
32,0,7982,1,3,0,1,2149,1,1,4,0
21,1,20573,1,1,0,1,8251,4,1,6,0
32,1,49267,3,1,0,0,16330,4,0,5,1
24,1,37691,1,0,0,0,9985,1,0,6,1
31,1,41103,1,3,1,0,14773,0,0,7,1
34,1,42662,1,1,1,1,14253,4,1,5,1
38,1,36697,0,3,2,2,14246,3,0,6,1
33,0,8096,1,0,0,1,2964,3,0,5,0
28,0,34094,0,2,1,0,12294,1,0,3,1
38,1,17037,2,2,0,0,6142,3,0,4,0
29,0,24540,1,0,0,0,9034,6,0,3,0
31,1,24511,3,3,1,0,7565,5,0,4,0
26,1,34194,2,2,2,2,13645,2,1,6,1
25,1,19501,3,0,0,0,7134,1,0,6,0
28,0,48772,0,3,0,2,17498,3,0,5,1
23,1,42650,3,1,0,1,11148,2,0,4,1
33,0,17912,2,3,2,1,6866,3,0,5,0
29,1,7687,0,1,1,2,2244,3,0,4,0
37,1,42387,3,0,2,1,13787,6,0,3,1
32,0,29381,3,0,0,2,10872,5,0,5,1
41,1,31492,1,0,0,0,13057,2,1,5,1
29,0,9797,1,3,1,0,3630,1,0,6,0
25,0,27576,1,1,1,2,10446,4,0,5,1
32,0,36682,2,2,0,1,13377,3,0,6,1
35,0,19084,0,0,0,0,7513,4,1,4,0
29,1,8076,1,0,0,1,2277,3,1,6,0
34,0,9989,3,3,0,2,3792,2,0,6,0
26,1,43788,0,0,0,0,16671,2,0,7,1
30,1,24124,2,0,0,0,7338,3,0,5,0
38,1,12390,3,1,2,0,4435,3,0,5,0
32,0,19058,0,1,0,0,4834,1,0,6,0
21,0,26235,1,2,0,0,8707,2,1,4,0
33,0,31439,0,0,0,0,13187,3,0,7,1
28,1,5593,0,3,0,0,1860,3,0,7,0
37,0,6868,0,1,0,2,2274,2,0,6,0
28,1,36090,0,3,0,0,12775,3,0,5,1
33,1,34894,2,3,2,0,11671,4,0,6,1
36,0,19012,0,2,0,0,6682,0,0,4,0
41,0,27822,3,2,0,2,10726,2,1,6,1
31,1,38210,1,2,0,0,14807,3,1,6,1
27,0,36001,0,0,0,0,10308,2,0,4,1
29,0,6482,3,0,0,2,2628,3,1,5,0
35,0,5326,3,0,1,0,2008,3,0,4,0
24,1,30393,0,1,0,0,8956,3,0,6,1
26,1,37828,1,1,2,2,15092,3,0,6,1
25,0,43846,1,2,0,0,9111,0,0,6,1
27,1,29285,0,2,1,0,8566,3,0,5,1
36,1,21095,1,0,1,0,8457,6,0,5,0
31,1,34018,1,3,0,0,15040,5,1,5,1
22,1,43613,0,3,1,0,15484,2,0,7,1
24,1,45194,0,1,0,0,13720,1,0,5,1
21,1,29372,0,0,0,2,8350,3,0,5,1
34,0,45906,1,0,0,1,20275,1,1,7,1
33,1,35570,1,2,2,0,13157,2,0,5,1
31,1,23636,2,1,1,2,9941,3,0,6,0
32,1,30253,1,1,0,1,10306,5,1,5,1
26,1,48117,3,1,0,1,13925,2,0,4,1
29,1,42261,0,0,1,2,10453,4,1,6,1
25,1,18346,1,0,0,2,5972,3,0,4,0
40,1,38975,3,3,0,0,13992,1,1,6,1
27,1,14632,1,0,0,0,4188,4,1,5,0
29,0,33946,1,0,0,2,9982,5,0,5,1
36,0,19275,1,3,2,1,6580,3,0,7,0
31,1,28903,2,3,0,0,10315,3,0,7,1
33,1,47118,2,0,2,0,16402,1,0,5,1
38,0,13543,3,0,0,0,5085,1,1,3,0
29,1,16467,0,0,0,2,6296,3,1,5,0
24,1,21775,2,2,0,1,6475,3,0,4,0
29,0,15113,3,3,0,1,4603,2,0,5,0
24,1,44689,2,0,0,0,16291,3,1,6,1
37,1,18506,2,1,0,1,6336,2,1,6,0
30,1,23535,1,2,1,0,7250,5,0,4,0
30,1,38580,0,2,2,0,17295,3,0,4,1
35,1,41098,1,3,2,0,14629,1,0,5,1
38,1,28871,1,1,0,1,11172,6,1,4,1
21,0,18681,2,3,1,2,5727,3,0,6,0
30,0,29603,1,0,0,0,8750,0,0,6,1
35,1,24159,0,0,0,0,7969,1,0,6,0
27,1,8763,0,3,0,0,2758,1,0,6,0
22,0,5776,1,0,0,0,2188,3,1,5,0
30,0,37014,0,1,0,0,12809,2,0,4,1
30,1,24404,1,0,1,2,6349,3,0,6,0
22,0,34596,0,1,0,2,10845,6,0,6,1
31,1,6773,0,0,0,2,2361,4,1,5,0
24,0,15356,1,0,0,2,5064,3,0,4,0
30,0,15412,2,0,1,2,6431,6,0,5,0
33,0,38787,1,3,0,2,14127,6,0,5,1
30,0,45683,1,2,0,0,14940,2,0,4,1
36,0,17743,0,1,0,1,6493,2,0,5,0
27,0,21474,1,0,1,1,6452,2,1,5,0
30,1,39665,1,3,2,0,15820,1,0,4,1
33,1,17941,0,2,1,1,7557,5,0,4,0
34,1,35921,1,2,1,2,12664,2,0,6,1
33,1,49446,1,3,0,1,18923,3,0,4,1
28,0,43151,0,2,0,0,16008,5,0,6,1
30,0,11438,0,2,1,0,4227,6,0,4,0
35,1,28569,3,0,0,0,11593,2,0,5,1
23,0,13389,0,2,0,1,5632,2,0,5,0
29,0,33232,0,0,0,2,11061,3,0,5,1
37,1,28671,0,3,1,0,11998,3,0,5,1
26,1,24596,3,2,1,0,9249,3,0,5,0
32,1,10235,1,1,0,0,3040,3,0,4,0
30,1,49909,0,2,0,0,15736,1,1,4,1
36,1,23390,0,3,2,0,9065,5,1,6,0
26,0,43388,3,2,0,2,12671,4,1,5,1
22,1,46740,0,0,0,1,17712,2,0,5,1
30,0,41253,0,2,1,2,10111,1,0,5,1
38,1,33235,0,0,2,1,13859,3,0,6,1
28,0,24072,1,2,0,0,9320,1,1,5,0
32,1,24646,1,2,0,0,10836,3,0,5,0
25,0,48734,0,2,0,0,16984,3,0,4,1
28,1,7458,3,2,2,1,2921,5,0,6,0
24,1,33186,2,3,0,1,13532,1,1,6,1
33,1,29743,3,3,0,0,9198,2,0,5,1
25,1,31507,1,0,0,1,9238,5,0,5,1
31,1,45846,1,1,1,1,15700,1,0,5,1
30,0,48019,3,0,1,0,17457,2,1,2,1
25,1,5534,1,0,0,2,2095,4,1,8,0
24,0,15169,3,2,0,1,4878,6,1,5,0
31,0,23473,0,1,0,1,8229,3,1,3,0
32,0,19928,0,2,1,0,7677,2,0,6,0
33,1,5246,3,3,0,0,2149,2,0,5,0
26,0,47144,0,1,2,1,10565,0,0,4,1
21,0,26816,1,3,0,2,9670,2,0,4,0
37,0,45139,1,0,1,0,14866,0,1,3,1
30,1,22199,2,1,1,0,7736,5,1,5,0
31,0,20022,3,3,1,0,6517,0,0,5,0
26,0,9085,1,2,0,0,3318,2,0,5,0
34,0,6765,1,2,0,0,2404,1,0,4,0
29,0,19701,3,0,1,0,8056,3,0,6,0
33,1,11782,0,3,0,0,3273,3,0,6,0
27,0,45562,0,2,2,1,18960,3,0,4,1
28,1,29499,1,0,0,2,10637,3,0,5,1
24,0,8051,3,2,0,0,2421,5,0,4,0
34,1,48242,1,0,1,1,16680,2,1,5,1
32,0,38503,1,1,0,0,12268,1,0,7,1
29,0,28671,1,1,0,2,8140,1,0,5,1
21,1,41776,0,3,1,0,12497,2,0,4,1
28,0,20952,0,2,0,0,5872,2,0,5,0
31,1,21394,2,1,2,2,4440,2,0,4,0
24,0,40430,0,3,1,0,13701,6,0,4,1
32,1,6011,0,0,0,0,1770,2,0,7,0
27,1,23918,1,2,1,2,7548,2,0,5,0
30,1,6036,0,3,1,0,2214,0,0,6,0
28,1,28691,1,0,0,0,9434,4,1,4,1
34,0,17972,2,0,1,2,7021,2,1,4,0
28,0,47306,1,2,1,2,16968,6,0,5,1
38,1,9466,3,3,0,1,2463,4,0,6,0
19,0,35005,1,2,1,0,9597,3,0,5,1
34,1,11883,0,1,2,0,6021,3,0,6,0
27,0,20585,0,1,0,0,7201,3,0,4,0
30,1,47423,0,3,0,2,14941,3,1,5,1
33,0,27683,1,2,0,2,8220,3,1,4,0
27,0,20074,1,0,1,1,3995,5,0,6,0
33,1,26731,0,3,1,0,9564,3,0,4,0
31,0,27521,1,0,0,2,9503,3,1,6,0
35,1,11348,2,3,0,1,3746,0,1,4,0
33,1,5167,1,0,0,0,1459,4,0,6,0
23,1,48964,1,3,1,1,18627,5,0,6,1
26,0,38262,2,2,0,0,11489,5,0,5,1
32,1,14775,0,3,0,0,5999,2,0,5,0
30,1,43466,0,0,0,0,12788,2,1,6,1
23,0,6030,1,1,0,0,2362,1,0,5,0
30,1,29510,2,0,0,0,10175,5,0,4,1
31,0,43614,0,2,0,0,16521,3,0,5,1
32,0,32011,1,3,1,1,8661,3,0,5,1
28,1,35081,2,0,0,1,14535,3,1,4,1
33,0,46214,1,0,1,0,15835,0,1,5,1
25,1,14729,1,0,0,0,5774,0,0,4,0
31,0,34843,1,2,1,1,10560,2,0,6,1
32,0,32546,1,3,1,2,10588,3,0,5,1
27,0,26542,1,0,2,0,11453,5,0,6,0
24,1,41822,1,3,2,0,14404,1,0,4,1
36,0,28841,2,0,0,0,8166,4,1,5,1
33,0,28853,1,0,1,0,9103,4,1,4,1
32,0,46589,0,1,0,1,14435,3,0,4,1
32,1,10297,2,3,2,0,3143,4,0,5,0
35,0,26941,0,2,0,2,10017,2,1,4,0
35,0,37699,0,1,0,0,14119,5,0,5,1
32,1,12601,1,0,0,0,4038,2,1,2,0
37,1,22527,1,2,0,1,8522,3,1,6,0
33,0,45011,0,1,2,0,13291,3,0,3,1
32,1,49945,0,2,0,0,19155,4,1,5,1
24,0,12777,3,1,0,1,3451,4,0,6,0
31,1,29095,1,1,0,2,10269,2,0,5,1
39,0,41578,0,0,1,0,14245,4,0,6,1
29,0,7752,1,3,0,0,2019,3,0,6,0
25,0,23255,0,2,2,1,7015,2,0,5,0
29,0,44150,2,3,1,1,15415,3,1,4,1
27,1,29202,1,2,0,2,11077,0,1,6,1
29,1,11374,1,2,0,0,4174,3,0,6,0
34,1,18226,1,1,1,0,8494,1,0,5,0
24,0,30991,0,2,0,0,7884,3,0,5,1
39,1,34441,1,0,0,0,13695,3,1,6,1
26,0,7279,1,0,1,0,2061,1,0,6,0
33,0,41395,2,0,0,2,15690,3,1,7,1
29,0,17465,0,1,0,0,5799,1,0,4,0
27,1,14749,1,0,1,1,6570,1,0,5,0
30,1,29932,1,0,1,0,8988,2,0,5,1
37,0,27289,3,0,0,1,12195,1,0,6,1
35,1,41766,1,0,0,2,15214,3,0,4,1
31,0,43116,2,2,0,2,14349,3,0,6,1
28,0,14647,3,2,0,1,3938,4,0,5,0
31,1,33108,1,3,2,0,13518,3,0,5,1
36,1,7708,0,0,0,0,3398,2,0,5,0
33,0,30123,3,0,0,0,9343,3,0,6,1
28,0,22315,1,1,0,1,7259,5,0,4,0
28,0,29525,3,0,0,2,11833,1,0,7,1
36,1,16936,1,3,0,0,6388,4,1,6,0
29,1,17264,0,0,2,2,7016,3,1,4,0
35,1,44256,3,0,0,2,12745,2,1,5,1
28,0,6584,0,3,0,0,1900,6,0,6,0
26,1,36435,2,3,0,0,14067,2,0,4,1
38,1,47991,1,0,0,2,14848,6,1,5,1
25,0,32845,1,2,2,1,10349,5,0,7,1
33,0,21237,0,2,0,0,6642,3,0,4,0
26,0,35338,1,2,0,0,14286,1,1,5,1
26,0,8348,1,2,0,0,3832,2,0,3,0
24,0,6721,2,1,0,2,1923,6,0,6,0
32,1,36661,3,3,1,1,12510,2,0,3,1
29,1,28089,2,3,1,0,10995,4,0,3,1
30,1,22747,0,2,0,1,6301,4,0,5,0
31,0,15850,2,2,1,0,4912,6,0,6,0
32,0,48783,0,0,2,1,16413,2,1,5,1
29,1,26309,1,2,1,1,9444,3,0,5,0
27,1,40937,0,1,1,1,14959,4,0,4,1
38,1,7740,2,3,0,0,2498,3,0,6,0
42,0,39849,1,0,0,1,13095,4,0,4,1
30,0,11198,0,1,0,0,4552,1,0,4,0
33,0,37905,1,2,2,0,13895,3,1,6,1
28,0,38460,1,1,2,0,14557,3,1,7,1
31,1,18105,0,3,2,2,5638,5,0,6,0
30,0,39704,0,0,1,0,10253,5,0,6,1
27,0,27528,1,0,0,0,9831,1,0,5,1
31,1,29065,0,0,0,0,9236,3,1,4,1
16,1,38033,1,3,1,2,12484,5,0,6,1
31,0,44526,2,3,0,0,18512,1,1,3,1
34,1,27466,1,3,1,0,9124,0,0,4,0
37,0,49104,2,2,0,0,20246,4,0,6,1
34,0,20691,2,0,1,1,8733,4,1,5,0
35,1,15835,0,0,0,0,6099,3,0,5,0
27,1,16989,0,0,1,0,7084,2,1,4,0
28,0,24262,1,0,1,2,6245,1,1,5,0
40,1,12357,0,3,0,1,4346,3,1,3,0
25,0,26156,1,3,0,1,9337,2,0,3,0
23,1,17236,1,0,0,2,5481,3,0,5,0
29,0,38446,2,2,1,1,8696,3,0,5,1
26,1,24664,1,3,0,2,7989,2,0,4,0
33,0,10064,2,0,0,0,3497,1,1,4,0
35,0,31388,1,0,0,0,9714,1,0,4,1
